'Elapsed time','ECG2'
1.383,0.175
1.391,0.145
1.398,0.135
1.406,0.125
1.414,0.115
1.422,0.085
1.430,0.085
1.438,0.055
1.445,0.025
1.453,-0.025
1.461,-0.035
1.469,-0.075
1.477,-0.075
1.484,-0.095
1.492,-0.075
1.500,-0.085
1.508,-0.075
1.516,-0.085
1.523,-0.075
1.531,-0.075
1.539,-0.065
1.547,-0.075
1.555,-0.075
1.562,-0.085
1.570,-0.085
1.578,-0.095
1.586,-0.085
1.594,-0.095
1.602,-0.105
1.609,-0.105
1.617,-0.085
1.625,-0.035
1.633,-0.025
1.641,-0.015
1.648,-0.035
1.656,-0.065
1.664,-0.055
1.672,-0.045
1.680,-0.105
1.688,-0.115
1.695,-0.135
1.703,-0.155
1.711,-0.165
1.719,-0.155
1.727,-0.175
1.734,-0.165
1.742,-0.175
1.750,-0.175
1.758,-0.175
1.766,-0.145
1.773,-0.105
1.781,-0.155
1.789,-0.585
1.797,-1.175
1.805,-1.285
1.812,-0.715
1.820,-0.195
1.828,-0.065
1.836,-0.065
1.844,-0.075
1.852,-0.075
1.859,-0.085
1.867,-0.085
1.875,-0.065
1.883,-0.065
1.891,-0.055
1.898,-0.045
1.906,-0.025
1.914,-0.025
1.922,-0.015
1.930,-0.005
1.938,0.015
1.945,0.025
1.953,0.055
1.961,0.065
1.969,0.085
1.977,0.105
1.984,0.115
1.992,0.125
2.000,0.135
2.008,0.115
2.016,0.085
2.023,0.085
2.031,0.055
2.039,0.045
2.047,0.025
2.055,0.025
2.062,0.005
2.070,-0.035
2.078,-0.075
2.086,-0.095
2.094,-0.095
2.102,-0.115
2.109,-0.125
2.117,-0.125
2.125,-0.105
2.133,-0.115
2.141,-0.105
2.148,-0.115
2.156,-0.105
2.164,-0.115
2.172,-0.105
2.180,-0.115
2.188,-0.115
2.195,-0.105
2.203,-0.105
2.211,-0.115
2.219,-0.115
2.227,-0.135
2.234,-0.135
2.242,-0.135
2.250,-0.125
2.258,-0.105
2.266,-0.075
2.273,-0.055
2.281,-0.055
2.289,-0.065
2.297,-0.085
2.305,-0.075
2.312,-0.075
2.320,-0.135
2.328,-0.125
2.336,-0.135
2.344,-0.185
2.352,-0.185
2.359,-0.195
2.367,-0.175
2.375,-0.185
2.383,-0.185
2.391,-0.185
2.398,-0.155
2.406,-0.125
2.414,-0.055
2.422,-0.315
2.430,-0.715
2.438,-1.335
2.445,-1.055
2.453,-0.445
2.461,-0.135
2.469,-0.055
2.477,-0.075
2.484,-0.085
2.492,-0.085
2.500,-0.065
2.508,-0.075
2.516,-0.065
2.523,-0.055
2.531,-0.045
2.539,-0.045
2.547,-0.045
2.555,-0.035
2.562,-0.025
2.570,-0.015
2.578,-0.005
2.586,0.005
2.594,0.025
2.602,0.055
2.609,0.055
2.617,0.075
2.625,0.085
2.633,0.095
2.641,0.095
2.648,0.085
2.656,0.065
2.664,0.045
2.672,0.025
2.680,0.015
2.688,0.005
2.695,0.015
2.703,-0.015
2.711,-0.035
2.719,-0.075
2.727,-0.095
2.734,-0.115
2.742,-0.115
2.750,-0.115
2.758,-0.115
2.766,-0.125
2.773,-0.115
2.781,-0.115
2.789,-0.105
2.797,-0.105
2.805,-0.105
2.812,-0.095
2.820,-0.115
2.828,-0.115
2.836,-0.125
2.844,-0.115
2.852,-0.125
2.859,-0.125
2.867,-0.125
2.875,-0.125
2.883,-0.135
2.891,-0.125
2.898,-0.105
2.906,-0.075
2.914,-0.075
2.922,-0.055
2.930,-0.045
2.938,-0.035
2.945,-0.075
2.953,-0.065
2.961,-0.095
2.969,-0.125
2.977,-0.135
2.984,-0.165
2.992,-0.165
3.000,-0.165
3.008,-0.165
3.016,-0.175
3.023,-0.155
3.031,-0.165
3.039,-0.165
3.047,-0.135
3.055,-0.065
3.062,-0.155
3.070,-0.635
3.078,-1.245
3.086,-1.055
3.094,-0.505
3.102,-0.175
3.109,-0.085
3.117,-0.075
3.125,-0.075
3.133,-0.085
3.141,-0.095
3.148,-0.075
3.156,-0.065
3.164,-0.055
3.172,-0.045
3.180,-0.045
3.188,-0.035
3.195,-0.035
3.203,-0.015
3.211,0.005
3.219,0.005
3.227,0.025
3.234,0.055
3.242,0.085
3.250,0.085
3.258,0.095
3.266,0.105
3.273,0.115
3.281,0.085
3.289,0.075
3.297,0.045
3.305,0.045
3.312,0.015
3.320,0.015
3.328,0.005
3.336,0.015
3.344,-0.015
3.352,-0.035
3.359,-0.065
3.367,-0.075
3.375,-0.085
3.383,-0.105
3.391,-0.095
3.398,-0.095
3.406,-0.085
3.414,-0.085
3.422,-0.075
3.430,-0.075
3.438,-0.075
3.445,-0.085
3.453,-0.075
3.461,-0.075
3.469,-0.075
3.477,-0.085
3.484,-0.085
3.492,-0.085
3.500,-0.095
3.508,-0.105
3.516,-0.115
3.523,-0.105
3.531,-0.105
3.539,-0.075
3.547,-0.055
3.555,-0.035
3.562,-0.015
3.570,-0.025
3.578,-0.055
3.586,-0.035
3.594,-0.045
3.602,-0.075
3.609,-0.125
3.617,-0.105
3.625,-0.135
3.633,-0.155
3.641,-0.165
3.648,-0.145
3.656,-0.145
3.664,-0.165
3.672,-0.145
3.680,-0.145
3.688,-0.095
3.695,-0.085
3.703,-0.105
3.711,-0.515
3.719,-1.025
3.727,-1.305
3.734,-0.715
3.742,-0.205
3.750,-0.015
3.758,-0.025
3.766,-0.045
3.773,-0.035
3.781,-0.025
3.789,-0.025
3.797,-0.035
3.805,-0.015
3.812,-0.015
3.820,0.005
3.828,-0.005
3.836,0.015
3.844,0.015
3.852,0.045
3.859,0.055
3.867,0.075
3.875,0.075
3.883,0.105
3.891,0.125
3.898,0.155
3.906,0.165
3.914,0.175
3.922,0.175
3.930,0.155
3.938,0.155
3.945,0.115
3.953,0.105
3.961,0.115
3.969,0.095
3.977,0.065
3.984,0.045
3.992,0.025
4.000,-0.025
4.008,-0.065
4.016,-0.085
4.023,-0.085
4.031,-0.095
4.039,-0.095
4.047,-0.095
4.055,-0.075
4.062,-0.075
4.070,-0.075
4.078,-0.075
4.086,-0.075
4.094,-0.055
4.102,-0.065
4.109,-0.075
4.117,-0.075
4.125,-0.065
4.133,-0.075
4.141,-0.085
4.148,-0.085
4.156,-0.075
4.164,-0.075
4.172,-0.085
4.180,-0.085
4.188,-0.085
4.195,-0.055
4.203,-0.025
4.211,-0.015
4.219,0.005
4.227,0.005
4.234,-0.015
4.242,-0.015
4.250,-0.015
4.258,-0.025
4.266,-0.075
4.273,-0.065
4.281,-0.095
4.289,-0.115
4.297,-0.115
4.305,-0.115
4.312,-0.105
4.320,-0.115
4.328,-0.115
4.336,-0.115
4.344,-0.055
4.352,-0.025
4.359,-0.065
4.367,-0.505
4.375,-1.065
4.383,-1.045
4.391,-0.415
4.398,-0.075
4.406,0.025
4.414,0.005
4.422,0.005
4.430,0.005
4.438,0.005
4.445,0.005
4.453,0.005
4.461,0.015
4.469,0.025
4.477,0.025
4.484,0.045
4.492,0.045
4.500,0.065
4.508,0.075
4.516,0.095
4.523,0.105
4.531,0.125
4.539,0.145
4.547,0.165
4.555,0.195
4.562,0.195
4.570,0.185
4.578,0.175
4.586,0.175
4.594,0.155
4.602,0.135
4.609,0.115
4.617,0.115
4.625,0.095
4.633,0.075
4.641,0.035
4.648,-0.005
4.656,-0.025
4.664,-0.035
4.672,-0.055
4.680,-0.055
4.688,-0.055
4.695,-0.055
4.703,-0.045
4.711,-0.055
4.719,-0.055
4.727,-0.055
4.734,-0.045
4.742,-0.035
4.750,-0.055
4.758,-0.055
4.766,-0.065
4.773,-0.055
4.781,-0.065
4.789,-0.075
4.797,-0.075
4.805,-0.075
4.812,-0.085
4.820,-0.095
4.828,-0.095
4.836,-0.095
4.844,-0.075
4.852,-0.095
4.859,-0.075
4.867,-0.045
4.875,-0.015
4.883,-0.025
4.891,-0.025
4.898,-0.035
4.906,-0.035
4.914,-0.035
4.922,-0.035
4.930,-0.115
4.938,-0.095
4.945,-0.125
4.953,-0.155
4.961,-0.155
4.969,-0.155
4.977,-0.155
4.984,-0.165
4.992,-0.155
5.000,-0.155
5.008,-0.135
5.016,-0.095
5.023,-0.005
5.031,-0.285
5.039,-0.775
5.047,-1.345
5.055,-1.035
5.062,-0.415
5.070,-0.085
5.078,-0.035
5.086,-0.035
5.094,-0.045
5.102,-0.045
5.109,-0.045
5.117,-0.035
5.125,-0.035
5.133,-0.025
5.141,-0.015
5.148,-0.005
5.156,-0.005
5.164,0.005
5.172,0.015
5.180,0.045
5.188,0.065
5.195,0.065
5.203,0.095
5.211,0.115
5.219,0.125
5.227,0.135
5.234,0.145
5.242,0.155
5.250,0.135
5.258,0.105
5.266,0.065
5.273,0.095
5.281,0.065
5.289,0.055
5.297,0.035
5.305,0.035
5.312,0.005
5.320,-0.025
5.328,-0.055
5.336,-0.075
5.344,-0.075
5.352,-0.095
5.359,-0.085
5.367,-0.085
5.375,-0.075
5.383,-0.075
5.391,-0.055
5.398,-0.065
5.406,-0.065
5.414,-0.075
5.422,-0.065
5.430,-0.075
5.438,-0.075
5.445,-0.075
5.453,-0.075
5.461,-0.065
5.469,-0.085
5.477,-0.085
5.484,-0.085
5.492,-0.075
5.500,-0.085
5.508,-0.075
5.516,-0.065
5.523,-0.015
5.531,-0.025
5.539,0.015
5.547,0.005
5.555,0.015
5.562,0.005
5.570,0.005
5.578,-0.035
5.586,-0.055
5.594,-0.055
5.602,-0.085
5.609,-0.105
5.617,-0.105
5.625,-0.095
5.633,-0.095
5.641,-0.105
5.648,-0.105
5.656,-0.095
5.664,-0.075
5.672,-0.055
5.680,0.015
5.688,-0.225
5.695,-0.675
5.703,-1.015
5.711,-0.675
5.719,-0.255
5.727,-0.065
5.734,-0.025
5.742,-0.015
5.750,-0.025
5.758,-0.025
5.766,-0.015
5.773,-0.005
5.781,-0.005
5.789,0.005
5.797,-0.005
5.805,-0.005
5.812,0.015
5.820,0.015
5.828,0.025
5.836,0.045
5.844,0.055
5.852,0.065
5.859,0.075
5.867,0.105
5.875,0.105
5.883,0.105
5.891,0.095
5.898,0.105
5.906,0.085
5.914,0.045
5.922,0.025
5.930,0.025
5.938,0.025
5.945,0.015
5.953,-0.005
5.961,-0.025
5.969,-0.035
5.977,-0.065
5.984,-0.085
5.992,-0.105
6.000,-0.105
6.008,-0.105
6.016,-0.105
6.023,-0.095
6.031,-0.105
6.039,-0.105
6.047,-0.095
6.055,-0.085
6.062,-0.085
6.070,-0.085
6.078,-0.095
6.086,-0.085
6.094,-0.085
6.102,-0.095
6.109,-0.095
6.117,-0.095
6.125,-0.105
6.133,-0.115
6.141,-0.105
6.148,-0.095
6.156,-0.095
6.164,-0.095
6.172,-0.065
6.180,-0.035
6.188,-0.015
6.195,-0.025
6.203,-0.045
6.211,-0.055
6.219,-0.035
6.227,-0.035
6.234,-0.085
6.242,-0.095
6.250,-0.115
6.258,-0.135
6.266,-0.145
6.273,-0.135
6.281,-0.155
6.289,-0.145
6.297,-0.155
6.305,-0.145
6.312,-0.145
6.320,-0.085
6.328,-0.055
6.336,-0.165
6.344,-0.615
6.352,-1.225
6.359,-1.225
6.367,-0.585
6.375,-0.155
6.383,-0.035
6.391,-0.055
6.398,-0.065
6.406,-0.065
6.414,-0.065
6.422,-0.055
6.430,-0.055
6.438,-0.035
6.445,-0.045
6.453,-0.025
6.461,-0.025
6.469,-0.015
6.477,-0.005
6.484,0.015
6.492,0.045
6.500,0.055
6.508,0.075
6.516,0.115
6.523,0.155
6.531,0.155
6.539,0.175
6.547,0.175
6.555,0.185
6.562,0.165
6.570,0.145
6.578,0.115
6.586,0.115
6.594,0.095
6.602,0.085
6.609,0.045
6.617,0.015
6.625,-0.025
6.633,-0.055
6.641,-0.075
6.648,-0.065
6.656,-0.095
6.664,-0.085
6.672,-0.085
6.680,-0.075
6.688,-0.075
6.695,-0.075
6.703,-0.065
6.711,-0.065
6.719,-0.075
6.727,-0.075
6.734,-0.075
6.742,-0.075
6.750,-0.065
6.758,-0.095
6.766,-0.095
6.773,-0.095
6.781,-0.095
6.789,-0.085
6.797,-0.105
6.805,-0.095
6.812,-0.095
6.820,-0.075
6.828,-0.045
6.836,-0.035
6.844,-0.015
6.852,-0.025
6.859,-0.045
6.867,-0.045
6.875,-0.025
6.883,-0.035
6.891,-0.085
6.898,-0.095
6.906,-0.115
6.914,-0.155
6.922,-0.145
6.930,-0.135
6.938,-0.135
6.945,-0.165
6.953,-0.145
6.961,-0.135
6.969,-0.125
6.977,-0.085
6.984,0.015
6.992,-0.235
7.000,-0.735
7.008,-1.345
7.016,-1.085
7.023,-0.425
7.031,-0.075
7.039,-0.015
7.047,-0.045
7.055,-0.035
7.062,-0.035
7.070,-0.025
7.078,-0.025
7.086,-0.015
7.094,-0.015
7.102,-0.005
7.109,-0.005
7.117,0.015
7.125,0.015
7.133,0.025
7.141,0.025
7.148,0.065
7.156,0.075
7.164,0.085
7.172,0.105
7.180,0.135
7.188,0.155
7.195,0.145
7.203,0.155
7.211,0.155
7.219,0.155
7.227,0.115
7.234,0.085
7.242,0.095
7.250,0.085
7.258,0.065
7.266,0.035
7.273,0.005
7.281,-0.035
7.289,-0.065
7.297,-0.075
7.305,-0.085
7.312,-0.085
7.320,-0.095
7.328,-0.085
7.336,-0.065
7.344,-0.075
7.352,-0.075
7.359,-0.075
7.367,-0.055
7.375,-0.065
7.383,-0.075
7.391,-0.085
7.398,-0.065
7.406,-0.075
7.414,-0.085
7.422,-0.085
7.430,-0.085
7.438,-0.085
7.445,-0.085
7.453,-0.085
7.461,-0.065
7.469,-0.025
7.477,-0.005
7.484,0.005
7.492,0.005
7.500,-0.005
7.508,-0.005
7.516,-0.005
7.523,-0.045
7.531,-0.085
7.539,-0.085
7.547,-0.115
7.555,-0.105
7.562,-0.115
7.570,-0.115
7.578,-0.125
7.586,-0.115
7.594,-0.115
7.602,-0.125
7.609,-0.105
7.617,-0.065
7.625,-0.005
7.633,-0.245
7.641,-0.705
7.648,-1.185
7.656,-0.875
7.664,-0.355
7.672,-0.105
7.680,-0.045
7.688,-0.035
7.695,-0.035
7.703,-0.025
7.711,-0.025
7.719,-0.015
7.727,-0.015
7.734,-0.005
7.742,0.015
7.750,0.005
7.758,0.025
7.766,0.035
7.773,0.045
7.781,0.055
7.789,0.075
7.797,0.085
7.805,0.115
7.812,0.125
7.820,0.135
7.828,0.155
7.836,0.175
7.844,0.175
7.852,0.165
7.859,0.145
7.867,0.135
7.875,0.125
7.883,0.095
7.891,0.095
7.898,0.085
7.906,0.065
7.914,0.055
7.922,0.025
7.930,0.005
7.938,-0.015
7.945,-0.015
7.953,-0.025
7.961,-0.015
7.969,-0.015
7.977,-0.025
7.984,-0.015
7.992,-0.005
8.000,-0.005
8.008,-0.015
8.016,-0.005
8.023,-0.005
8.031,-0.015
8.039,-0.015
8.047,-0.025
8.055,-0.025
8.062,-0.035
8.070,-0.045
8.078,-0.055
8.086,-0.045
8.094,-0.045
8.102,-0.055
8.109,-0.055
8.117,-0.025
8.125,0.005
8.133,0.025
8.141,0.015
8.148,0.005
8.156,-0.025
8.164,-0.015
8.172,-0.005
8.180,-0.055
8.188,-0.075
8.195,-0.075
8.203,-0.105
8.211,-0.125
8.219,-0.125
8.227,-0.125
8.234,-0.135
8.242,-0.125
8.250,-0.125
8.258,-0.125
8.266,-0.085
8.273,-0.045
8.281,-0.025
8.289,-0.505
8.297,-0.965
8.305,-1.385
8.312,-0.825
8.320,-0.215
8.328,-0.015
8.336,-0.005
8.344,-0.025
8.352,-0.025
8.359,-0.015
8.367,-0.015
8.375,0.005
8.383,-0.005
8.391,0.005
8.398,0.005
8.406,0.025
8.414,0.035
8.422,0.045
8.430,0.065
8.438,0.070
8.445,0.080
8.453,0.120
8.461,0.140
8.469,0.160
8.477,0.170
8.484,0.180
8.492,0.200
8.500,0.210
8.508,0.190
8.516,0.170
8.523,0.160
8.531,0.140
8.539,0.140
8.547,0.110
8.555,0.090
8.562,0.040
8.570,0.010
8.578,-0.020
8.586,-0.040
8.594,-0.050
8.602,-0.060
8.609,-0.060
8.617,-0.060
8.625,-0.045
8.633,-0.045
8.641,-0.055
8.648,-0.055
8.656,-0.055
8.664,-0.045
8.672,-0.055
8.680,-0.065
8.688,-0.065
8.695,-0.065
8.703,-0.065
8.711,-0.065
8.719,-0.075
8.727,-0.065
8.734,-0.075
8.742,-0.075
8.750,-0.075
8.758,-0.085
8.766,-0.025
8.773,-0.005
8.781,-0.005
8.789,-0.005
8.797,-0.025
8.805,-0.025
8.812,-0.015
8.820,-0.015
8.828,-0.075
8.836,-0.085
8.844,-0.085
8.852,-0.125
8.859,-0.135
8.867,-0.125
8.875,-0.125
8.883,-0.125
8.891,-0.145
8.898,-0.125
8.906,-0.125
8.914,-0.095
8.922,-0.045
8.930,-0.125
8.938,-0.555
8.945,-1.115
8.953,-1.225
8.961,-0.625
8.969,-0.135
8.977,-0.005
8.984,-0.015
8.992,-0.025
9.000,-0.035
9.008,-0.025
9.016,-0.015
9.023,-0.015
9.031,-0.015
9.039,-0.015
9.047,-0.005
9.055,0.025
9.062,0.025
9.070,0.025
9.078,0.025
9.086,0.065
9.094,0.085
9.102,0.085
9.109,0.095
9.117,0.125
9.125,0.145
9.133,0.155
9.141,0.155
9.148,0.155
9.156,0.145
9.164,0.135
9.172,0.115
9.180,0.105
9.188,0.095
9.195,0.075
9.203,0.065
9.211,0.045
9.219,0.005
9.227,-0.025
9.234,-0.055
9.242,-0.055
9.250,-0.075
9.258,-0.085
9.266,-0.075
9.273,-0.065
9.281,-0.075
9.289,-0.075
9.297,-0.075
9.305,-0.065
9.312,-0.075
9.320,-0.085
9.328,-0.085
9.336,-0.085
9.344,-0.085
9.352,-0.085
9.359,-0.105
9.367,-0.095
9.375,-0.105
9.383,-0.105
9.391,-0.115
9.398,-0.105
9.406,-0.115
9.414,-0.105
9.422,-0.085
9.430,-0.045
9.438,-0.045
9.445,-0.045
9.453,-0.045
9.461,-0.045
9.469,-0.045
9.477,-0.045
9.484,-0.065
9.492,-0.105
9.500,-0.095
9.508,-0.135
9.516,-0.155
9.523,-0.135
9.531,-0.145
9.539,-0.155
9.547,-0.155
9.555,-0.145
9.562,-0.145
9.570,-0.135
9.578,-0.105
9.586,-0.045
9.594,-0.195
9.602,-0.655
9.609,-1.185
9.617,-0.985
9.625,-0.455
9.633,-0.155
9.641,-0.065
9.648,-0.065
9.656,-0.075
9.664,-0.075
9.672,-0.075
9.680,-0.065
9.688,-0.065
9.695,-0.075
9.703,-0.055
9.711,-0.035
9.719,-0.035
9.727,-0.035
9.734,-0.015
9.742,-0.005
9.750,0.005
9.758,0.005
9.766,0.025
9.773,0.055
9.781,0.065
9.789,0.085
9.797,0.085
9.805,0.095
9.812,0.075
9.820,0.065
9.828,0.045
9.836,0.015
9.844,0.025
9.852,0.015
9.859,-0.005
9.867,-0.005
9.875,-0.025
9.883,-0.045
9.891,-0.085
9.898,-0.105
9.906,-0.115
9.914,-0.135
9.922,-0.115
9.930,-0.115
9.938,-0.105
9.945,-0.115
9.953,-0.105
9.961,-0.095
9.969,-0.095
9.977,-0.115
9.984,-0.115
9.992,-0.115
