'Elapsed time','ECG2'
1.516,0.185
1.523,0.215
1.531,0.235
1.539,0.285
1.547,0.335
1.555,0.375
1.562,0.425
1.570,0.465
1.578,0.495
1.586,0.485
1.594,0.465
1.602,0.455
1.609,0.405
1.617,0.345
1.625,0.245
1.633,0.165
1.641,0.085
1.648,-0.005
1.656,-0.055
1.664,-0.095
1.672,-0.115
1.680,-0.125
1.688,-0.135
1.695,-0.135
1.703,-0.125
1.711,-0.125
1.719,-0.125
1.727,-0.105
1.734,-0.105
1.742,-0.095
1.750,-0.105
1.758,-0.105
1.766,-0.095
1.773,-0.095
1.781,-0.095
1.789,-0.095
1.797,-0.085
1.805,-0.085
1.812,-0.055
1.820,-0.035
1.828,-0.045
1.836,-0.025
1.844,-0.055
1.852,-0.105
1.859,-0.115
1.867,-0.095
1.875,-0.105
1.883,-0.155
1.891,-0.155
1.898,-0.155
1.906,-0.165
1.914,-0.165
1.922,-0.155
1.930,-0.165
1.938,-0.165
1.945,-0.155
1.953,-0.135
1.961,-0.145
1.969,-0.125
1.977,-0.045
1.984,0.045
1.992,0.125
2.000,0.225
2.008,-0.735
2.016,-1.835
2.023,-1.865
2.031,-1.275
2.039,-0.475
2.047,-0.155
2.055,-0.025
2.062,0.035
2.070,0.055
2.078,0.065
2.086,0.095
2.094,0.095
2.102,0.125
2.109,0.125
2.117,0.165
2.125,0.175
2.133,0.195
2.141,0.225
2.148,0.255
2.156,0.295
2.164,0.325
2.172,0.385
2.180,0.425
2.188,0.465
2.195,0.495
2.203,0.525
2.211,0.505
2.219,0.475
2.227,0.445
2.234,0.385
2.242,0.305
2.250,0.205
2.258,0.115
2.266,0.045
2.273,-0.005
2.281,-0.065
2.289,-0.085
2.297,-0.105
2.305,-0.115
2.312,-0.125
2.320,-0.115
2.328,-0.125
2.336,-0.115
2.344,-0.105
2.352,-0.095
2.359,-0.095
2.367,-0.095
2.375,-0.085
2.383,-0.085
2.391,-0.075
2.398,-0.085
2.406,-0.085
2.414,-0.095
2.422,-0.085
2.430,-0.065
2.438,-0.045
2.445,-0.035
2.453,-0.025
2.461,-0.035
2.469,-0.085
2.477,-0.125
2.484,-0.095
2.492,-0.095
2.500,-0.145
2.508,-0.165
2.516,-0.155
2.523,-0.165
2.531,-0.175
2.539,-0.165
2.547,-0.165
2.555,-0.155
2.562,-0.165
2.570,-0.155
2.578,-0.145
2.586,-0.145
2.594,-0.125
2.602,-0.015
2.609,0.055
2.617,0.315
2.625,-0.145
2.633,-1.325
2.641,-2.025
2.648,-1.635
2.656,-0.885
2.664,-0.275
2.672,-0.065
2.680,0.025
2.688,0.025
2.695,0.075
2.703,0.085
2.711,0.105
2.719,0.125
2.727,0.145
2.734,0.165
2.742,0.165
2.750,0.185
2.758,0.225
2.766,0.265
2.773,0.285
2.781,0.325
2.789,0.405
2.797,0.445
2.805,0.505
2.812,0.525
2.820,0.545
2.828,0.555
2.836,0.535
2.844,0.495
2.852,0.435
2.859,0.345
2.867,0.225
2.875,0.125
2.883,0.045
2.891,-0.035
2.898,-0.085
2.906,-0.105
2.914,-0.135
2.922,-0.145
2.930,-0.145
2.938,-0.165
2.945,-0.155
2.953,-0.155
2.961,-0.155
2.969,-0.145
2.977,-0.125
2.984,-0.135
2.992,-0.135
3.000,-0.135
3.008,-0.145
3.016,-0.125
3.023,-0.125
3.031,-0.135
3.039,-0.125
3.047,-0.125
3.055,-0.105
3.062,-0.085
3.070,-0.085
3.078,-0.085
3.086,-0.075
3.094,-0.115
3.102,-0.155
3.109,-0.145
3.117,-0.155
3.125,-0.175
3.133,-0.205
3.141,-0.195
3.148,-0.205
3.156,-0.215
3.164,-0.225
3.172,-0.205
3.180,-0.205
3.188,-0.195
3.195,-0.195
3.203,-0.205
3.211,-0.195
3.219,-0.185
3.227,-0.105
3.234,-0.045
3.242,0.105
3.250,-0.385
3.258,-1.405
3.266,-1.975
3.273,-1.645
3.281,-0.965
3.289,-0.375
3.297,-0.125
3.305,-0.035
3.312,0.005
3.320,0.035
3.328,0.065
3.336,0.085
3.344,0.085
3.352,0.115
3.359,0.125
3.367,0.145
3.375,0.165
3.383,0.205
3.391,0.255
3.398,0.285
3.406,0.325
3.414,0.395
3.422,0.465
3.430,0.505
3.438,0.525
3.445,0.555
3.453,0.545
3.461,0.515
3.469,0.475
3.477,0.415
3.484,0.305
3.492,0.185
3.500,0.065
3.508,-0.015
3.516,-0.085
3.523,-0.125
3.531,-0.155
3.539,-0.185
3.547,-0.185
3.555,-0.185
3.562,-0.205
3.570,-0.195
3.578,-0.185
3.586,-0.185
3.594,-0.205
3.602,-0.185
3.609,-0.175
3.617,-0.165
3.625,-0.185
3.633,-0.165
3.641,-0.165
3.648,-0.175
3.656,-0.185
3.664,-0.175
3.672,-0.165
3.680,-0.135
3.688,-0.115
3.695,-0.125
3.703,-0.115
3.711,-0.115
3.719,-0.175
3.727,-0.195
3.734,-0.185
3.742,-0.195
3.750,-0.225
3.758,-0.235
3.766,-0.235
3.773,-0.255
3.781,-0.255
3.789,-0.245
3.797,-0.235
3.805,-0.225
3.812,-0.235
3.820,-0.225
3.828,-0.225
3.836,-0.215
3.844,-0.205
3.852,-0.125
3.859,-0.055
3.867,0.135
3.875,-0.695
3.883,-1.865
3.891,-2.095
3.898,-1.515
3.906,-0.665
3.914,-0.205
3.922,-0.065
3.930,-0.035
3.938,-0.005
3.945,0.025
3.953,0.055
3.961,0.065
3.969,0.085
3.977,0.105
3.984,0.125
3.992,0.125
4.000,0.165
4.008,0.215
4.016,0.235
4.023,0.285
4.031,0.305
4.039,0.365
4.047,0.445
4.055,0.485
4.062,0.515
4.070,0.535
4.078,0.525
4.086,0.485
4.094,0.475
4.102,0.405
4.109,0.295
4.117,0.165
4.125,0.065
4.133,-0.035
4.141,-0.085
4.148,-0.145
4.156,-0.165
4.164,-0.175
4.172,-0.185
4.180,-0.195
4.188,-0.215
4.195,-0.195
4.203,-0.195
4.211,-0.185
4.219,-0.175
4.227,-0.165
4.234,-0.175
4.242,-0.165
4.250,-0.175
4.258,-0.155
4.266,-0.165
4.273,-0.175
4.281,-0.165
4.289,-0.165
4.297,-0.165
4.305,-0.135
4.312,-0.115
4.320,-0.135
4.328,-0.105
4.336,-0.095
4.344,-0.145
4.352,-0.185
4.359,-0.165
4.367,-0.155
4.375,-0.195
4.383,-0.235
4.391,-0.205
4.398,-0.235
4.406,-0.235
4.414,-0.225
4.422,-0.205
4.430,-0.205
4.438,-0.235
4.445,-0.215
4.453,-0.205
4.461,-0.195
4.469,-0.155
4.477,-0.045
4.484,-0.025
4.492,0.105
4.500,-0.125
4.508,-1.215
4.516,-1.885
4.523,-1.665
4.531,-1.105
4.539,-0.455
4.547,-0.165
4.555,-0.045
4.562,-0.025
4.570,0.005
4.578,0.015
4.586,0.035
4.594,0.055
4.602,0.065
4.609,0.065
4.617,0.105
4.625,0.115
4.633,0.145
4.641,0.165
4.648,0.205
4.656,0.245
4.664,0.285
4.672,0.325
4.680,0.365
4.688,0.395
4.695,0.415
4.703,0.405
4.711,0.405
4.719,0.385
4.727,0.345
4.734,0.275
4.742,0.195
4.750,0.105
4.758,0.025
4.766,-0.045
4.773,-0.085
4.781,-0.125
4.789,-0.135
4.797,-0.135
4.805,-0.155
4.812,-0.155
4.820,-0.165
4.828,-0.145
4.836,-0.135
4.844,-0.135
4.852,-0.135
4.859,-0.125
4.867,-0.135
4.875,-0.135
4.883,-0.115
4.891,-0.105
4.898,-0.125
4.906,-0.135
4.914,-0.125
4.922,-0.115
4.930,-0.095
4.938,-0.075
4.945,-0.065
4.953,-0.065
4.961,-0.075
4.969,-0.125
4.977,-0.155
4.984,-0.125
4.992,-0.135
5.000,-0.165
5.008,-0.195
5.016,-0.185
5.023,-0.205
5.031,-0.195
5.039,-0.205
5.047,-0.185
5.055,-0.185
5.062,-0.195
5.070,-0.175
5.078,-0.175
5.086,-0.155
5.094,-0.125
5.102,-0.035
5.109,0.005
5.117,0.215
5.125,0.005
5.133,-1.095
5.141,-1.965
5.148,-1.725
5.156,-1.065
5.164,-0.345
5.172,-0.125
5.180,-0.055
5.188,-0.015
5.195,0.025
5.203,0.035
5.211,0.065
5.219,0.065
5.227,0.085
5.234,0.095
5.242,0.125
5.250,0.155
5.258,0.165
5.266,0.205
5.273,0.235
5.281,0.255
5.289,0.305
5.297,0.365
5.305,0.425
5.312,0.445
5.320,0.475
5.328,0.505
5.336,0.505
5.344,0.445
5.352,0.425
5.359,0.365
5.367,0.265
5.375,0.155
5.383,0.075
5.391,0.005
5.398,-0.035
5.406,-0.105
5.414,-0.125
5.422,-0.155
5.430,-0.155
5.438,-0.165
5.445,-0.165
5.453,-0.145
5.461,-0.155
5.469,-0.155
5.477,-0.145
5.484,-0.145
5.492,-0.135
5.500,-0.135
5.508,-0.135
5.516,-0.115
5.523,-0.105
5.531,-0.135
5.539,-0.135
5.547,-0.115
5.555,-0.115
5.562,-0.105
5.570,-0.065
5.578,-0.075
5.586,-0.065
5.594,-0.085
5.602,-0.125
5.609,-0.135
5.617,-0.135
5.625,-0.135
5.633,-0.155
5.641,-0.175
5.648,-0.175
5.656,-0.195
5.664,-0.195
5.672,-0.175
5.680,-0.185
5.688,-0.175
5.695,-0.165
5.703,-0.165
5.711,-0.165
5.719,-0.165
5.727,-0.095
5.734,-0.025
5.742,0.135
5.750,0.275
5.758,-0.635
5.766,-1.895
5.773,-1.965
5.781,-1.355
5.789,-0.495
5.797,-0.145
5.805,-0.025
5.812,0.015
5.820,0.045
5.828,0.065
5.836,0.075
5.844,0.095
5.852,0.135
5.859,0.135
5.867,0.145
5.875,0.165
5.883,0.185
5.891,0.225
5.898,0.255
5.906,0.305
5.914,0.345
5.922,0.415
5.930,0.455
5.938,0.515
5.945,0.555
5.953,0.555
5.961,0.565
5.969,0.555
5.977,0.535
5.984,0.465
5.992,0.375
6.000,0.275
6.008,0.145
6.016,0.055
6.023,-0.025
6.031,-0.085
6.039,-0.115
6.047,-0.145
6.055,-0.155
6.062,-0.165
6.070,-0.165
6.078,-0.175
6.086,-0.175
6.094,-0.165
6.102,-0.165
6.109,-0.155
6.117,-0.145
6.125,-0.155
6.133,-0.145
6.141,-0.145
6.148,-0.135
6.156,-0.145
6.164,-0.125
6.172,-0.155
6.180,-0.135
6.188,-0.135
6.195,-0.125
6.203,-0.095
6.211,-0.075
6.219,-0.095
6.227,-0.085
6.234,-0.105
6.242,-0.145
6.250,-0.155
6.258,-0.155
6.266,-0.165
6.273,-0.205
6.281,-0.195
6.289,-0.215
6.297,-0.195
6.305,-0.215
6.312,-0.215
6.320,-0.195
6.328,-0.195
6.336,-0.185
6.344,-0.185
6.352,-0.185
6.359,-0.155
6.367,-0.095
6.375,-0.055
6.383,0.175
6.391,0.065
6.398,-0.955
6.406,-2.045
6.414,-1.915
6.422,-1.165
6.430,-0.405
6.438,-0.145
6.445,-0.025
6.453,0.015
6.461,0.045
6.469,0.065
6.477,0.085
6.484,0.105
6.492,0.135
6.500,0.105
6.508,0.155
6.516,0.195
6.523,0.235
6.531,0.225
6.539,0.295
6.547,0.345
6.555,0.395
6.562,0.445
6.570,0.495
6.578,0.545
6.586,0.565
6.594,0.565
6.602,0.575
6.609,0.535
6.617,0.485
6.625,0.375
6.633,0.245
6.641,0.155
6.648,0.035
6.656,-0.055
6.664,-0.105
6.672,-0.135
6.680,-0.155
6.688,-0.175
6.695,-0.165
6.703,-0.175
6.711,-0.185
6.719,-0.195
6.727,-0.165
6.734,-0.185
6.742,-0.165
6.750,-0.165
6.758,-0.185
6.766,-0.165
6.773,-0.165
6.781,-0.185
6.789,-0.175
6.797,-0.165
6.805,-0.185
6.812,-0.185
6.820,-0.175
6.828,-0.185
6.836,-0.145
6.844,-0.125
6.852,-0.095
6.859,-0.095
6.867,-0.115
6.875,-0.155
6.883,-0.185
6.891,-0.175
6.898,-0.155
6.906,-0.195
6.914,-0.245
6.922,-0.225
6.930,-0.235
6.938,-0.235
6.945,-0.235
6.953,-0.225
6.961,-0.235
6.969,-0.215
6.977,-0.215
6.984,-0.225
6.992,-0.215
7.000,-0.185
7.008,-0.085
7.016,-0.045
7.023,0.055
7.031,0.105
7.039,-0.855
7.047,-1.915
7.055,-1.875
7.062,-1.305
7.070,-0.555
7.078,-0.235
7.086,-0.105
7.094,-0.055
7.102,-0.015
7.109,-0.015
7.117,0.015
7.125,0.025
7.133,0.055
7.141,0.055
7.148,0.065
7.156,0.095
7.164,0.115
7.172,0.165
7.180,0.175
7.188,0.205
7.195,0.265
7.203,0.315
7.211,0.345
7.219,0.395
7.227,0.415
7.234,0.415
7.242,0.405
7.250,0.365
7.258,0.335
7.266,0.265
7.273,0.175
7.281,0.065
7.289,-0.005
7.297,-0.065
7.305,-0.135
7.312,-0.175
7.320,-0.185
7.328,-0.195
7.336,-0.205
7.344,-0.205
7.352,-0.215
7.359,-0.205
7.367,-0.215
7.375,-0.205
7.383,-0.185
7.391,-0.175
7.398,-0.185
7.406,-0.195
7.414,-0.165
7.422,-0.175
7.430,-0.185
7.438,-0.215
7.445,-0.185
7.453,-0.165
7.461,-0.165
7.469,-0.155
7.477,-0.115
7.484,-0.135
7.492,-0.105
7.500,-0.145
7.508,-0.185
7.516,-0.195
7.523,-0.175
7.531,-0.165
7.539,-0.215
7.547,-0.255
7.555,-0.245
7.562,-0.245
7.570,-0.245
7.578,-0.235
7.586,-0.255
7.594,-0.235
7.602,-0.235
7.609,-0.235
7.617,-0.235
7.625,-0.225
7.633,-0.195
7.641,-0.115
7.648,-0.075
7.656,0.165
7.664,-0.045
7.672,-1.255
7.680,-2.085
7.688,-1.745
7.695,-1.065
7.703,-0.395
7.711,-0.175
7.719,-0.095
7.727,-0.035
7.734,-0.005
7.742,0.015
7.750,0.015
7.758,0.035
7.766,0.065
7.773,0.075
7.781,0.085
7.789,0.105
7.797,0.145
7.805,0.185
7.812,0.215
7.820,0.265
7.828,0.295
7.836,0.365
7.844,0.395
7.852,0.445
7.859,0.495
7.867,0.505
7.875,0.495
7.883,0.455
7.891,0.425
7.898,0.335
7.906,0.215
7.914,0.115
7.922,0.035
7.930,-0.045
7.938,-0.105
7.945,-0.135
7.953,-0.145
7.961,-0.175
7.969,-0.195
7.977,-0.195
7.984,-0.185
7.992,-0.175
8.000,-0.185
8.008,-0.165
8.016,-0.165
8.023,-0.165
8.031,-0.155
8.039,-0.155
8.047,-0.165
8.055,-0.145
8.062,-0.155
8.070,-0.155
8.078,-0.145
8.086,-0.155
8.094,-0.145
8.102,-0.105
8.109,-0.095
8.117,-0.085
8.125,-0.105
8.133,-0.095
8.141,-0.155
8.148,-0.165
8.156,-0.145
8.164,-0.155
8.172,-0.165
8.180,-0.195
8.188,-0.205
8.195,-0.215
8.203,-0.205
8.211,-0.205
8.219,-0.205
8.227,-0.195
8.234,-0.185
8.242,-0.185
8.250,-0.185
8.258,-0.175
8.266,-0.155
8.273,-0.095
8.281,-0.095
8.289,0.175
8.297,0.075
8.305,-0.935
8.312,-2.005
8.320,-1.875
8.328,-1.235
8.336,-0.485
8.344,-0.195
8.352,-0.055
8.359,0.025
8.367,0.035
8.375,0.045
8.383,0.075
8.391,0.095
8.398,0.105
8.406,0.125
8.414,0.165
8.422,0.185
8.430,0.195
8.438,0.235
8.445,0.275
8.453,0.345
8.461,0.385
8.469,0.435
8.477,0.505
8.484,0.565
8.492,0.585
8.500,0.575
8.508,0.575
8.516,0.525
8.523,0.515
8.531,0.425
8.539,0.315
8.547,0.205
8.555,0.085
8.562,-0.005
8.570,-0.055
8.578,-0.125
8.586,-0.135
8.594,-0.155
8.602,-0.145
8.609,-0.155
8.617,-0.165
8.625,-0.155
8.633,-0.155
8.641,-0.145
8.648,-0.125
8.656,-0.135
8.664,-0.135
8.672,-0.125
8.680,-0.145
8.688,-0.125
8.695,-0.115
8.703,-0.125
8.711,-0.135
8.719,-0.135
8.727,-0.115
8.734,-0.075
8.742,-0.075
8.750,-0.085
8.758,-0.065
8.766,-0.085
8.773,-0.135
8.781,-0.165
8.789,-0.135
8.797,-0.145
8.805,-0.175
8.812,-0.175
8.820,-0.205
8.828,-0.195
8.836,-0.195
8.844,-0.205
8.852,-0.185
8.859,-0.165
8.867,-0.185
8.875,-0.175
8.883,-0.165
8.891,-0.155
8.898,-0.095
8.906,-0.065
8.914,0.075
8.922,0.225
8.930,-0.675
8.938,-1.965
8.945,-2.025
8.953,-1.415
8.961,-0.565
8.969,-0.135
8.977,0.005
8.984,0.035
8.992,0.055
9.000,0.085
9.008,0.125
9.016,0.125
9.023,0.145
9.031,0.155
9.039,0.185
9.047,0.205
9.055,0.235
9.062,0.265
9.070,0.305
9.078,0.345
9.086,0.405
9.094,0.445
9.102,0.515
9.109,0.555
9.117,0.585
9.125,0.585
9.133,0.615
9.141,0.585
9.148,0.525
9.156,0.465
9.164,0.375
9.172,0.275
9.180,0.165
9.188,0.045
9.195,-0.005
9.203,-0.055
9.211,-0.095
9.219,-0.115
9.227,-0.125
9.234,-0.135
9.242,-0.135
9.250,-0.135
9.258,-0.125
9.266,-0.115
9.273,-0.125
9.281,-0.125
9.289,-0.105
9.297,-0.095
9.305,-0.115
9.312,-0.115
9.320,-0.095
9.328,-0.095
9.336,-0.125
9.344,-0.115
9.352,-0.105
9.359,-0.075
9.367,-0.055
9.375,-0.045
9.383,-0.035
9.391,-0.055
9.398,-0.075
9.406,-0.145
9.414,-0.095
9.422,-0.125
9.430,-0.145
9.438,-0.175
9.445,-0.155
9.453,-0.165
9.461,-0.165
9.469,-0.165
9.477,-0.165
9.484,-0.155
9.492,-0.155
9.500,-0.155
9.508,-0.155
9.516,-0.135
9.523,-0.075
9.531,-0.005
9.539,0.015
9.547,0.225
9.555,-0.125
9.562,-1.295
9.570,-1.945
9.578,-1.585
9.586,-0.835
9.594,-0.275
9.602,-0.085
9.609,0.015
9.617,0.065
9.625,0.055
9.633,0.075
9.641,0.105
9.648,0.105
9.656,0.105
9.664,0.155
9.672,0.165
9.680,0.205
9.688,0.205
9.695,0.225
9.703,0.265
9.711,0.315
9.719,0.355
9.727,0.405
9.734,0.465
9.742,0.475
9.750,0.495
9.758,0.505
9.766,0.475
9.773,0.445
9.781,0.395
9.789,0.325
9.797,0.215
9.805,0.135
9.812,0.055
9.820,-0.005
9.828,-0.065
9.836,-0.095
9.844,-0.115
9.852,-0.135
9.859,-0.125
9.867,-0.135
9.875,-0.145
9.883,-0.125
9.891,-0.105
9.898,-0.105
9.906,-0.125
9.914,-0.115
9.922,-0.105
9.930,-0.115
9.938,-0.105
9.945,-0.095
9.953,-0.095
9.961,-0.105
9.969,-0.095
9.977,-0.085
9.984,-0.055
9.992,-0.035
