'Elapsed time','ECG2'
0.752,0.000
0.756,0.005
0.760,-0.010
0.764,-0.025
0.768,-0.040
0.772,-0.065
0.776,-0.070
0.780,-0.085
0.784,-0.100
0.788,-0.115
0.792,-0.110
0.796,-0.125
0.800,-0.120
0.804,-0.120
0.808,-0.140
0.812,-0.145
0.816,-0.160
0.820,-0.150
0.824,-0.150
0.828,-0.160
0.832,-0.130
0.836,-0.125
0.840,-0.130
0.844,-0.125
0.848,-0.120
0.852,-0.140
0.856,-0.120
0.860,-0.115
0.864,-0.120
0.868,-0.135
0.872,-0.130
0.876,-0.110
0.880,-0.115
0.884,-0.090
0.888,-0.105
0.892,-0.120
0.896,-0.095
0.900,-0.095
0.904,-0.105
0.908,-0.100
0.912,-0.100
0.916,-0.100
0.920,-0.100
0.924,-0.100
0.928,-0.115
0.932,-0.115
0.936,-0.110
0.940,-0.145
0.944,-0.140
0.948,-0.115
0.952,-0.125
0.956,-0.130
0.960,-0.120
0.964,-0.130
0.968,-0.150
0.972,-0.135
0.976,-0.150
0.980,-0.160
0.984,-0.160
0.988,-0.160
0.992,-0.150
0.996,-0.150
1.000,-0.170
1.004,-0.155
1.008,-0.135
1.012,-0.140
1.016,-0.150
1.020,-0.155
1.024,-0.145
1.028,-0.155
1.032,-0.165
1.036,-0.150
1.040,-0.175
1.044,-0.165
1.048,-0.175
1.052,-0.180
1.056,-0.175
1.060,-0.145
1.064,-0.150
1.068,-0.170
1.072,-0.185
1.076,-0.170
1.080,-0.180
1.084,-0.170
1.088,-0.170
1.092,-0.170
1.096,-0.165
1.100,-0.170
1.104,-0.170
1.108,-0.165
1.112,-0.165
1.116,-0.160
1.120,-0.185
1.124,-0.175
1.128,-0.175
1.132,-0.185
1.136,-0.165
1.140,-0.175
1.144,-0.175
1.148,-0.155
1.152,-0.150
1.156,-0.180
1.160,-0.170
1.164,-0.195
1.168,-0.180
1.172,-0.180
1.176,-0.170
1.180,-0.180
1.184,-0.175
1.188,-0.160
1.192,-0.155
1.196,-0.160
1.200,-0.155
1.204,-0.180
1.208,-0.175
1.212,-0.160
1.216,-0.160
1.220,-0.150
1.224,-0.145
1.228,-0.160
1.232,-0.160
1.236,-0.155
1.240,-0.155
1.244,-0.180
1.248,-0.175
1.252,-0.140
1.256,-0.125
1.260,-0.110
1.264,-0.065
1.268,-0.045
1.272,-0.045
1.276,-0.070
1.280,-0.055
1.284,-0.035
1.288,-0.030
1.292,-0.070
1.296,-0.075
1.300,-0.100
1.304,-0.130
1.308,-0.155
1.312,-0.165
1.316,-0.180
1.320,-0.200
1.324,-0.200
1.328,-0.165
1.332,-0.180
1.336,-0.180
1.340,-0.190
1.344,-0.205
1.348,-0.220
1.352,-0.210
1.356,-0.205
1.360,-0.225
1.364,-0.220
1.368,-0.190
1.372,-0.210
1.376,-0.200
1.380,-0.215
1.384,-0.210
1.388,-0.215
1.392,-0.220
1.396,-0.220
1.400,-0.255
1.404,-0.320
1.408,-0.355
1.412,-0.285
1.416,-0.050
1.420,0.455
1.424,1.065
1.428,1.510
1.432,1.325
1.436,0.745
1.440,0.230
1.444,-0.085
1.448,-0.285
1.452,-0.520
1.456,-0.830
1.460,-0.870
1.464,-0.725
1.468,-0.535
1.472,-0.365
1.476,-0.270
1.480,-0.270
1.484,-0.275
1.488,-0.260
1.492,-0.260
1.496,-0.260
1.500,-0.250
1.504,-0.260
1.508,-0.255
1.512,-0.240
1.516,-0.240
1.520,-0.245
1.524,-0.250
1.528,-0.265
1.532,-0.260
1.536,-0.265
1.540,-0.250
1.544,-0.240
1.548,-0.230
1.552,-0.235
1.556,-0.215
1.560,-0.235
1.564,-0.230
1.568,-0.240
1.572,-0.240
1.576,-0.230
1.580,-0.220
1.584,-0.205
1.588,-0.190
1.592,-0.205
1.596,-0.185
1.600,-0.200
1.604,-0.205
1.608,-0.190
1.612,-0.175
1.616,-0.160
1.620,-0.170
1.624,-0.165
1.628,-0.160
1.632,-0.145
1.636,-0.130
1.640,-0.125
1.644,-0.100
1.648,-0.090
1.652,-0.095
1.656,-0.090
1.660,-0.085
1.664,-0.080
1.668,-0.070
1.672,-0.050
1.676,-0.020
1.680,-0.050
1.684,-0.030
1.688,-0.035
1.692,-0.010
1.696,-0.020
1.700,-0.030
1.704,0.005
1.708,-0.005
1.712,0.000
1.716,-0.025
1.720,0.005
1.724,0.020
1.728,0.010
1.732,0.000
1.736,0.000
1.740,-0.005
1.744,0.000
1.748,0.000
1.752,-0.005
1.756,-0.020
1.760,-0.030
1.764,-0.010
1.768,-0.030
1.772,-0.045
1.776,-0.055
1.780,-0.065
1.784,-0.075
1.788,-0.100
1.792,-0.110
1.796,-0.120
1.800,-0.125
1.804,-0.130
1.808,-0.135
1.812,-0.140
1.816,-0.130
1.820,-0.135
1.824,-0.140
1.828,-0.160
1.832,-0.160
1.836,-0.165
1.840,-0.160
1.844,-0.155
1.848,-0.155
1.852,-0.135
1.856,-0.135
1.860,-0.110
1.864,-0.120
1.868,-0.135
1.872,-0.145
1.876,-0.135
1.880,-0.115
1.884,-0.110
1.888,-0.100
1.892,-0.090
1.896,-0.110
1.900,-0.090
1.904,-0.100
1.908,-0.125
1.912,-0.115
1.916,-0.110
1.920,-0.135
1.924,-0.110
1.928,-0.115
1.932,-0.120
1.936,-0.150
1.940,-0.135
1.944,-0.155
1.948,-0.155
1.952,-0.140
1.956,-0.145
1.960,-0.150
1.964,-0.145
1.968,-0.160
1.972,-0.165
1.976,-0.160
1.980,-0.165
1.984,-0.160
1.988,-0.170
1.992,-0.170
1.996,-0.165
2.000,-0.160
2.004,-0.165
2.008,-0.190
2.012,-0.170
2.016,-0.165
2.020,-0.175
2.024,-0.165
2.028,-0.170
2.032,-0.190
2.036,-0.185
2.040,-0.180
2.044,-0.170
2.048,-0.180
2.052,-0.175
2.056,-0.180
2.060,-0.200
2.064,-0.185
2.068,-0.185
2.072,-0.195
2.076,-0.195
2.080,-0.185
2.084,-0.185
2.088,-0.155
2.092,-0.110
2.096,-0.095
2.100,-0.060
2.104,-0.055
2.108,-0.040
2.112,-0.060
2.116,-0.045
2.120,-0.040
2.124,-0.060
2.128,-0.100
2.132,-0.130
2.136,-0.180
2.140,-0.205
2.144,-0.220
2.148,-0.235
2.152,-0.220
2.156,-0.205
2.160,-0.205
2.164,-0.215
2.168,-0.230
2.172,-0.235
2.176,-0.255
2.180,-0.265
2.184,-0.260
2.188,-0.250
2.192,-0.255
2.196,-0.255
2.200,-0.260
2.204,-0.270
2.208,-0.260
2.212,-0.265
2.216,-0.270
2.220,-0.270
2.224,-0.255
2.228,-0.270
2.232,-0.250
2.236,-0.255
2.240,-0.280
2.244,-0.300
2.248,-0.340
2.252,-0.380
2.256,-0.370
2.260,-0.285
2.264,-0.005
2.268,0.490
2.272,0.980
2.276,1.165
2.280,0.750
2.284,0.180
2.288,-0.100
2.292,-0.215
2.296,-0.390
2.300,-0.700
2.304,-0.955
2.308,-0.930
2.312,-0.730
2.316,-0.505
2.320,-0.365
2.324,-0.305
2.328,-0.295
2.332,-0.280
2.336,-0.290
2.340,-0.290
2.344,-0.285
2.348,-0.290
2.352,-0.300
2.356,-0.285
2.360,-0.270
2.364,-0.300
2.368,-0.295
2.372,-0.265
2.376,-0.290
2.380,-0.280
2.384,-0.285
2.388,-0.285
2.392,-0.290
2.396,-0.290
2.400,-0.270
2.404,-0.280
2.408,-0.275
2.412,-0.265
2.416,-0.270
2.420,-0.260
2.424,-0.270
2.428,-0.260
2.432,-0.265
2.436,-0.240
2.440,-0.240
2.444,-0.220
2.448,-0.225
2.452,-0.235
2.456,-0.240
2.460,-0.225
2.464,-0.230
2.468,-0.220
2.472,-0.205
2.476,-0.210
2.480,-0.190
2.484,-0.160
2.488,-0.180
2.492,-0.165
2.496,-0.150
2.500,-0.155
2.504,-0.135
2.508,-0.140
2.512,-0.120
2.516,-0.100
2.520,-0.110
2.524,-0.095
2.528,-0.105
2.532,-0.100
2.536,-0.080
2.540,-0.100
2.544,-0.075
2.548,-0.065
2.552,-0.050
2.556,-0.070
2.560,-0.050
2.564,-0.070
2.568,-0.075
2.572,-0.055
2.576,-0.050
2.580,-0.040
2.584,-0.035
2.588,-0.040
2.592,-0.070
2.596,-0.070
2.600,-0.060
2.604,-0.085
2.608,-0.085
2.612,-0.110
2.616,-0.115
2.620,-0.115
2.624,-0.130
2.628,-0.155
2.632,-0.145
2.636,-0.150
2.640,-0.160
2.644,-0.170
2.648,-0.195
2.652,-0.180
2.656,-0.200
2.660,-0.195
2.664,-0.180
2.668,-0.185
2.672,-0.185
2.676,-0.170
2.680,-0.175
2.684,-0.185
2.688,-0.165
2.692,-0.140
2.696,-0.135
2.700,-0.150
2.704,-0.155
2.708,-0.155
2.712,-0.140
2.716,-0.145
2.720,-0.135
2.724,-0.150
2.728,-0.140
2.732,-0.140
2.736,-0.125
2.740,-0.140
2.744,-0.125
2.748,-0.140
2.752,-0.130
2.756,-0.135
2.760,-0.140
2.764,-0.150
2.768,-0.140
2.772,-0.170
2.776,-0.160
2.780,-0.160
2.784,-0.160
2.788,-0.145
2.792,-0.145
2.796,-0.170
2.800,-0.185
2.804,-0.195
2.808,-0.180
2.812,-0.195
2.816,-0.185
2.820,-0.180
2.824,-0.170
2.828,-0.180
2.832,-0.175
2.836,-0.190
2.840,-0.175
2.844,-0.160
2.848,-0.175
2.852,-0.195
2.856,-0.175
2.860,-0.190
2.864,-0.180
2.868,-0.200
2.872,-0.190
2.876,-0.185
2.880,-0.185
2.884,-0.180
2.888,-0.195
2.892,-0.165
2.896,-0.195
2.900,-0.185
2.904,-0.190
2.908,-0.200
2.912,-0.180
2.916,-0.175
2.920,-0.195
2.924,-0.175
2.928,-0.175
2.932,-0.185
2.936,-0.190
2.940,-0.165
2.944,-0.170
2.948,-0.165
2.952,-0.185
2.956,-0.195
2.960,-0.195
2.964,-0.185
2.968,-0.180
2.972,-0.185
2.976,-0.200
2.980,-0.180
2.984,-0.200
2.988,-0.205
2.992,-0.195
2.996,-0.185
3.000,-0.190
3.004,-0.215
3.008,-0.190
3.012,-0.160
3.016,-0.150
3.020,-0.195
3.024,-0.195
3.028,-0.190
3.032,-0.195
3.036,-0.205
3.040,-0.190
3.044,-0.180
3.048,-0.185
3.052,-0.180
3.056,-0.200
3.060,-0.200
3.064,-0.200
3.068,-0.210
3.072,-0.210
3.076,-0.195
3.080,-0.195
3.084,-0.190
3.088,-0.170
3.092,-0.150
3.096,-0.120
3.100,-0.080
3.104,-0.075
3.108,-0.055
3.112,-0.075
3.116,-0.065
3.120,-0.060
3.124,-0.045
3.128,-0.055
3.132,-0.110
3.136,-0.110
3.140,-0.130
3.144,-0.190
3.148,-0.200
3.152,-0.195
3.156,-0.220
3.160,-0.240
3.164,-0.220
3.168,-0.195
3.172,-0.225
3.176,-0.225
3.180,-0.235
3.184,-0.235
3.188,-0.240
3.192,-0.245
3.196,-0.240
3.200,-0.235
3.204,-0.240
3.208,-0.245
3.212,-0.245
3.216,-0.255
3.220,-0.280
3.224,-0.285
3.228,-0.265
3.232,-0.250
3.236,-0.265
3.240,-0.265
3.244,-0.250
3.248,-0.305
3.252,-0.345
3.256,-0.360
3.260,-0.275
3.264,-0.025
3.268,0.440
3.272,0.975
3.276,1.215
3.280,0.825
3.284,0.235
3.288,-0.065
3.292,-0.185
3.296,-0.350
3.300,-0.655
3.304,-0.920
3.308,-0.915
3.312,-0.765
3.316,-0.515
3.320,-0.340
3.324,-0.285
3.328,-0.275
3.332,-0.270
3.336,-0.270
3.340,-0.270
3.344,-0.245
3.348,-0.250
3.352,-0.250
3.356,-0.250
3.360,-0.255
3.364,-0.245
3.368,-0.260
3.372,-0.250
3.376,-0.255
3.380,-0.260
3.384,-0.260
3.388,-0.260
3.392,-0.265
3.396,-0.260
3.400,-0.255
3.404,-0.255
3.408,-0.250
3.412,-0.220
3.416,-0.250
3.420,-0.230
3.424,-0.235
3.428,-0.235
3.432,-0.235
3.436,-0.220
3.440,-0.200
3.444,-0.195
3.448,-0.210
3.452,-0.215
3.456,-0.205
3.460,-0.185
3.464,-0.185
3.468,-0.180
3.472,-0.160
3.476,-0.150
3.480,-0.150
3.484,-0.130
3.488,-0.125
3.492,-0.120
3.496,-0.115
3.500,-0.090
3.504,-0.095
3.508,-0.080
3.512,-0.075
3.516,-0.075
3.520,-0.050
3.524,-0.035
3.528,-0.035
3.532,-0.025
3.536,-0.015
3.540,-0.025
3.544,-0.010
3.548,-0.020
3.552,-0.020
3.556,-0.005
3.560,0.015
3.564,0.015
3.568,-0.005
3.572,0.020
3.576,0.035
3.580,0.005
3.584,0.030
3.588,0.045
3.592,0.035
3.596,0.025
3.600,0.020
3.604,0.025
3.608,0.000
3.612,0.000
3.616,-0.025
3.620,-0.010
3.624,-0.030
3.628,-0.035
3.632,-0.065
3.636,-0.095
3.640,-0.115
3.644,-0.105
3.648,-0.120
3.652,-0.120
3.656,-0.115
3.660,-0.125
3.664,-0.110
3.668,-0.090
3.672,-0.115
3.676,-0.110
3.680,-0.130
3.684,-0.130
3.688,-0.135
3.692,-0.115
3.696,-0.100
3.700,-0.095
3.704,-0.105
3.708,-0.110
3.712,-0.100
3.716,-0.105
3.720,-0.090
3.724,-0.080
3.728,-0.075
3.732,-0.095
3.736,-0.080
3.740,-0.055
3.744,-0.080
3.748,-0.075
3.752,-0.075
3.756,-0.080
3.760,-0.085
3.764,-0.090
3.768,-0.085
3.772,-0.110
3.776,-0.095
3.780,-0.095
3.784,-0.105
3.788,-0.110
3.792,-0.105
3.796,-0.085
3.800,-0.105
3.804,-0.080
3.808,-0.105
3.812,-0.130
3.816,-0.145
3.820,-0.145
3.824,-0.125
3.828,-0.115
3.832,-0.135
3.836,-0.145
3.840,-0.140
3.844,-0.135
3.848,-0.135
3.852,-0.120
3.856,-0.130
3.860,-0.145
3.864,-0.150
3.868,-0.135
3.872,-0.160
3.876,-0.140
3.880,-0.135
3.884,-0.125
3.888,-0.115
3.892,-0.105
3.896,-0.070
3.900,-0.050
3.904,-0.020
3.908,0.010
3.912,-0.015
3.916,-0.005
3.920,-0.005
3.924,-0.015
3.928,0.000
3.932,-0.040
3.936,-0.055
3.940,-0.075
3.944,-0.065
3.948,-0.120
3.952,-0.145
3.956,-0.145
3.960,-0.160
3.964,-0.155
3.968,-0.145
3.972,-0.165
3.976,-0.175
3.980,-0.190
3.984,-0.195
3.988,-0.195
3.992,-0.205
3.996,-0.200
4.000,-0.205
4.004,-0.205
4.008,-0.210
4.012,-0.240
4.016,-0.185
4.020,-0.180
4.024,-0.185
4.028,-0.180
4.032,-0.180
4.036,-0.200
4.040,-0.190
4.044,-0.195
4.048,-0.220
4.052,-0.240
4.056,-0.300
4.060,-0.360
4.064,-0.300
4.068,-0.145
4.072,0.240
4.076,0.835
4.080,1.450
4.084,1.760
4.088,1.510
4.092,0.865
4.096,0.240
4.100,-0.110
4.104,-0.355
4.108,-0.700
4.112,-0.870
4.116,-0.790
4.120,-0.620
4.124,-0.420
4.128,-0.290
4.132,-0.225
4.136,-0.210
4.140,-0.235
4.144,-0.230
4.148,-0.250
4.152,-0.240
4.156,-0.235
4.160,-0.215
4.164,-0.240
4.168,-0.240
4.172,-0.245
4.176,-0.235
4.180,-0.230
4.184,-0.220
4.188,-0.220
4.192,-0.235
4.196,-0.220
4.200,-0.210
4.204,-0.220
4.208,-0.240
4.212,-0.220
4.216,-0.210
4.220,-0.220
4.224,-0.205
4.228,-0.190
4.232,-0.205
4.236,-0.205
4.240,-0.195
4.244,-0.195
4.248,-0.205
4.252,-0.215
4.256,-0.205
4.260,-0.165
4.264,-0.160
4.268,-0.180
4.272,-0.160
4.276,-0.155
4.280,-0.140
4.284,-0.135
4.288,-0.120
4.292,-0.120
4.296,-0.100
4.300,-0.080
4.304,-0.045
4.308,-0.055
4.312,-0.065
4.316,-0.060
4.320,-0.035
4.324,-0.030
4.328,-0.025
4.332,-0.030
4.336,-0.015
4.340,-0.040
4.344,-0.035
4.348,-0.010
4.352,-0.035
4.356,-0.025
4.360,0.000
4.364,-0.020
4.368,0.000
4.372,-0.005
4.376,-0.005
4.380,-0.020
4.384,-0.005
4.388,-0.005
4.392,-0.015
4.396,-0.035
4.400,-0.015
4.404,-0.020
4.408,-0.040
4.412,-0.070
4.416,-0.070
4.420,-0.070
4.424,-0.075
4.428,-0.100
4.432,-0.110
4.436,-0.110
4.440,-0.120
4.444,-0.140
4.448,-0.140
4.452,-0.155
4.456,-0.170
4.460,-0.155
4.464,-0.160
4.468,-0.170
4.472,-0.185
4.476,-0.180
4.480,-0.180
4.484,-0.175
4.488,-0.150
4.492,-0.155
4.496,-0.145
4.500,-0.150
4.504,-0.135
4.508,-0.160
4.512,-0.160
4.516,-0.145
4.520,-0.150
4.524,-0.130
4.528,-0.135
4.532,-0.125
4.536,-0.125
4.540,-0.125
4.544,-0.125
4.548,-0.130
4.552,-0.095
4.556,-0.080
4.560,-0.125
4.564,-0.125
4.568,-0.140
4.572,-0.120
4.576,-0.115
4.580,-0.120
4.584,-0.100
4.588,-0.130
4.592,-0.135
4.596,-0.120
4.600,-0.120
4.604,-0.110
4.608,-0.155
4.612,-0.160
4.616,-0.150
4.620,-0.150
4.624,-0.160
4.628,-0.140
4.632,-0.150
4.636,-0.155
4.640,-0.170
4.644,-0.160
4.648,-0.145
4.652,-0.155
4.656,-0.155
4.660,-0.140
4.664,-0.155
4.668,-0.155
4.672,-0.155
4.676,-0.160
4.680,-0.175
4.684,-0.160
4.688,-0.145
4.692,-0.140
4.696,-0.165
4.700,-0.140
4.704,-0.160
4.708,-0.145
4.712,-0.150
4.716,-0.165
4.720,-0.140
4.724,-0.135
4.728,-0.170
4.732,-0.165
4.736,-0.165
4.740,-0.140
4.744,-0.165
4.748,-0.150
4.752,-0.155
4.756,-0.165
4.760,-0.170
4.764,-0.170
4.768,-0.170
4.772,-0.160
4.776,-0.170
4.780,-0.155
4.784,-0.160
4.788,-0.160
4.792,-0.165
4.796,-0.155
4.800,-0.155
4.804,-0.160
4.808,-0.155
4.812,-0.160
4.816,-0.160
4.820,-0.160
4.824,-0.165
4.828,-0.175
4.832,-0.175
4.836,-0.140
4.840,-0.140
4.844,-0.165
4.848,-0.155
4.852,-0.170
4.856,-0.190
4.860,-0.180
4.864,-0.160
4.868,-0.165
4.872,-0.185
4.876,-0.175
4.880,-0.160
4.884,-0.130
4.888,-0.130
4.892,-0.090
4.896,-0.050
4.900,-0.045
4.904,-0.045
4.908,-0.045
4.912,-0.025
4.916,-0.035
4.920,-0.020
4.924,0.000
4.928,-0.030
4.932,-0.055
4.936,-0.090
4.940,-0.130
4.944,-0.140
4.948,-0.190
4.952,-0.210
4.956,-0.185
4.960,-0.160
4.964,-0.180
4.968,-0.190
4.972,-0.200
4.976,-0.210
4.980,-0.210
4.984,-0.215
4.988,-0.225
4.992,-0.200
4.996,-0.205
5.000,-0.185
5.004,-0.200
5.008,-0.210
5.012,-0.200
5.016,-0.200
5.020,-0.200
5.024,-0.220
5.028,-0.210
5.032,-0.210
5.036,-0.235
5.040,-0.280
5.044,-0.335
5.048,-0.375
5.052,-0.365
5.056,-0.270
5.060,-0.060
5.064,0.335
5.068,0.925
5.072,1.275
5.076,0.975
5.080,0.345
5.084,-0.040
5.088,-0.275
5.092,-0.650
5.096,-0.910
5.100,-0.880
5.104,-0.700
5.108,-0.475
5.112,-0.310
5.116,-0.250
5.120,-0.230
5.124,-0.260
5.128,-0.250
5.132,-0.245
5.136,-0.260
5.140,-0.260
5.144,-0.265
5.148,-0.255
5.152,-0.250
5.156,-0.255
5.160,-0.260
5.164,-0.260
5.168,-0.245
5.172,-0.260
5.176,-0.265
5.180,-0.250
5.184,-0.265
5.188,-0.275
5.192,-0.260
5.196,-0.250
5.200,-0.245
5.204,-0.230
5.208,-0.230
5.212,-0.225
5.216,-0.260
5.220,-0.240
5.224,-0.245
5.228,-0.225
5.232,-0.210
5.236,-0.220
5.240,-0.220
5.244,-0.200
5.248,-0.215
5.252,-0.210
5.256,-0.195
5.260,-0.175
5.264,-0.195
5.268,-0.195
5.272,-0.190
5.276,-0.175
5.280,-0.140
5.284,-0.140
5.288,-0.115
5.292,-0.135
5.296,-0.145
5.300,-0.110
5.304,-0.080
5.308,-0.070
5.312,-0.060
5.316,-0.050
5.320,-0.060
5.324,-0.040
5.328,-0.040
5.332,-0.055
5.336,-0.055
5.340,-0.035
5.344,-0.045
5.348,-0.020
5.352,-0.035
5.356,-0.040
5.360,-0.025
5.364,-0.010
5.368,-0.025
5.372,-0.045
5.376,0.000
5.380,0.000
5.384,-0.005
5.388,-0.010
5.392,-0.010
5.396,-0.025
5.400,-0.020
5.404,-0.020
5.408,-0.040
5.412,-0.045
5.416,-0.055
5.420,-0.070
5.424,-0.080
5.428,-0.100
5.432,-0.095
5.436,-0.140
5.440,-0.140
5.444,-0.125
5.448,-0.140
5.452,-0.150
5.456,-0.150
5.460,-0.160
5.464,-0.135
5.468,-0.150
5.472,-0.145
5.476,-0.145
5.480,-0.155
5.484,-0.145
5.488,-0.135
5.492,-0.130
5.496,-0.115
5.500,-0.115
5.504,-0.110
5.508,-0.135
5.512,-0.105
5.516,-0.105
5.520,-0.095
5.524,-0.110
5.528,-0.100
5.532,-0.105
5.536,-0.110
5.540,-0.070
5.544,-0.100
5.548,-0.120
5.552,-0.100
5.556,-0.105
5.560,-0.105
5.564,-0.125
5.568,-0.125
5.572,-0.130
5.576,-0.125
5.580,-0.120
5.584,-0.130
5.588,-0.110
5.592,-0.130
5.596,-0.155
5.600,-0.150
5.604,-0.140
5.608,-0.140
5.612,-0.140
5.616,-0.135
5.620,-0.130
5.624,-0.145
5.628,-0.155
5.632,-0.150
5.636,-0.155
5.640,-0.165
5.644,-0.165
5.648,-0.165
5.652,-0.180
5.656,-0.160
5.660,-0.160
5.664,-0.155
5.668,-0.160
5.672,-0.170
5.676,-0.145
5.680,-0.145
5.684,-0.155
5.688,-0.175
5.692,-0.135
5.696,-0.105
5.700,-0.080
5.704,-0.045
5.708,-0.020
5.712,-0.010
5.716,-0.030
5.720,-0.040
5.724,-0.045
5.728,-0.030
5.732,-0.005
5.736,-0.020
5.740,-0.055
5.744,-0.075
5.748,-0.135
5.752,-0.160
5.756,-0.190
5.760,-0.160
5.764,-0.170
5.768,-0.160
5.772,-0.180
5.776,-0.200
5.780,-0.185
5.784,-0.200
5.788,-0.200
5.792,-0.215
5.796,-0.210
5.800,-0.215
5.804,-0.240
5.808,-0.210
5.812,-0.210
5.816,-0.215
5.820,-0.200
5.824,-0.210
5.828,-0.225
5.832,-0.230
5.836,-0.220
5.840,-0.195
5.844,-0.215
5.848,-0.220
5.852,-0.215
5.856,-0.230
5.860,-0.285
5.864,-0.335
5.868,-0.305
5.872,-0.205
5.876,0.100
5.880,0.620
5.884,1.075
5.888,1.115
5.892,0.580
5.896,0.110
5.900,-0.130
5.904,-0.370
5.908,-0.780
5.912,-0.985
5.916,-0.940
5.920,-0.800
5.924,-0.615
5.928,-0.420
5.932,-0.265
5.936,-0.230
5.940,-0.240
5.944,-0.230
5.948,-0.235
5.952,-0.230
5.956,-0.240
5.960,-0.215
5.964,-0.205
5.968,-0.230
5.972,-0.230
5.976,-0.220
5.980,-0.225
5.984,-0.220
5.988,-0.240
5.992,-0.225
5.996,-0.215
6.000,-0.210
6.004,-0.225
6.008,-0.220
6.012,-0.200
6.016,-0.235
6.020,-0.225
6.024,-0.215
6.028,-0.235
6.032,-0.215
6.036,-0.195
6.040,-0.180
6.044,-0.190
6.048,-0.185
6.052,-0.195
6.056,-0.185
6.060,-0.170
6.064,-0.195
6.068,-0.165
6.072,-0.160
6.076,-0.160
6.080,-0.160
6.084,-0.140
6.088,-0.130
6.092,-0.110
6.096,-0.105
6.100,-0.105
6.104,-0.105
6.108,-0.085
6.112,-0.070
6.116,-0.055
6.120,-0.070
6.124,-0.050
6.128,-0.050
6.132,-0.040
6.136,-0.020
6.140,-0.010
6.144,-0.020
6.148,-0.030
6.152,-0.015
6.156,-0.010
6.160,-0.015
6.164,0.010
6.168,0.030
6.172,0.005
6.176,-0.010
6.180,-0.015
6.184,0.000
6.188,0.020
6.192,0.000
6.196,0.000
6.200,-0.015
6.204,-0.005
6.208,-0.015
6.212,0.005
6.216,-0.010
6.220,-0.035
6.224,-0.050
6.228,-0.065
6.232,-0.070
6.236,-0.085
