'Elapsed time','ECG1'
2.972,0.030
2.976,0.025
2.980,0.035
2.984,0.020
2.988,0.030
2.992,0.020
2.996,0.040
3.000,0.040
3.004,0.045
3.008,0.035
3.012,0.020
3.016,0.050
3.020,0.020
3.024,0.055
3.028,0.045
3.032,0.040
3.036,0.040
3.040,0.030
3.044,0.050
3.048,0.035
3.052,0.035
3.056,0.035
3.060,0.040
3.064,0.030
3.068,0.015
3.072,0.020
3.076,0.025
3.080,0.020
3.084,0.015
3.088,0.025
3.092,0.010
3.096,0.020
3.100,0.020
3.104,0.015
3.108,0.015
3.112,0.020
3.116,0.000
3.120,0.025
3.124,0.020
3.128,0.010
3.132,0.005
3.136,-0.005
3.140,-0.010
3.144,0.000
3.148,0.005
3.152,0.020
3.156,0.020
3.160,0.000
3.164,-0.005
3.168,0.000
3.172,-0.005
3.176,0.000
3.180,0.000
3.184,0.005
3.188,0.000
3.192,-0.010
3.196,-0.015
3.200,-0.030
3.204,-0.035
3.208,-0.015
3.212,-0.015
3.216,-0.005
3.220,-0.035
3.224,-0.005
3.228,-0.020
3.232,-0.035
3.236,-0.020
3.240,-0.035
3.244,-0.035
3.248,-0.050
3.252,-0.030
3.256,-0.030
3.260,-0.035
3.264,-0.040
3.268,-0.045
3.272,-0.025
3.276,-0.005
3.280,-0.015
3.284,-0.025
3.288,-0.040
3.292,-0.035
3.296,-0.035
3.300,-0.045
3.304,-0.035
3.308,-0.040
3.312,-0.030
3.316,-0.045
3.320,-0.030
3.324,-0.045
3.328,-0.035
3.332,-0.025
3.336,-0.030
3.340,-0.030
3.344,-0.040
3.348,-0.035
3.352,-0.035
3.356,-0.025
3.360,-0.050
3.364,-0.040
3.368,-0.030
3.372,-0.040
3.376,-0.045
3.380,-0.070
3.384,-0.055
3.388,-0.075
3.392,-0.030
3.396,-0.040
3.400,-0.040
3.404,-0.040
3.408,-0.040
3.412,-0.060
3.416,-0.075
3.420,-0.060
3.424,-0.070
3.428,-0.100
3.432,-0.100
3.436,-0.085
3.440,-0.080
3.444,-0.085
3.448,-0.080
3.452,-0.080
3.456,-0.065
3.460,-0.085
3.464,-0.090
3.468,-0.105
3.472,-0.100
3.476,-0.065
3.480,-0.060
3.484,-0.065
3.488,-0.085
3.492,-0.070
3.496,-0.050
3.500,-0.040
3.504,-0.035
3.508,-0.040
3.512,-0.030
3.516,-0.025
3.520,-0.015
3.524,0.030
3.528,0.045
3.532,0.125
3.536,0.210
3.540,0.230
3.544,0.185
3.548,0.090
3.552,-0.085
3.556,-0.380
3.560,-0.665
3.564,-0.795
3.568,-0.770
3.572,-0.685
3.576,-0.515
3.580,-0.340
3.584,-0.210
3.588,-0.125
3.592,-0.090
3.596,-0.075
3.600,-0.050
3.604,-0.040
3.608,-0.050
3.612,-0.035
3.616,-0.040
3.620,-0.065
3.624,-0.025
3.628,-0.030
3.632,-0.020
3.636,-0.040
3.640,-0.020
3.644,-0.035
3.648,-0.030
3.652,-0.040
3.656,-0.030
3.660,-0.030
3.664,-0.045
3.668,-0.010
3.672,0.000
3.676,0.010
3.680,0.010
3.684,0.015
3.688,0.005
3.692,0.010
3.696,0.000
3.700,-0.005
3.704,0.000
3.708,0.005
3.712,0.010
3.716,0.025
3.720,0.035
3.724,0.025
3.728,0.030
3.732,0.030
3.736,0.015
3.740,0.035
3.744,0.025
3.748,0.025
3.752,0.020
3.756,0.040
3.760,0.035
3.764,0.030
3.768,0.015
3.772,0.030
3.776,0.020
3.780,0.010
3.784,0.020
3.788,0.000
3.792,0.015
3.796,0.040
3.800,0.020
3.804,0.025
3.808,0.025
3.812,0.020
3.816,0.030
3.820,0.030
3.824,0.020
3.828,0.020
3.832,0.020
3.836,0.025
3.840,0.020
3.844,0.000
3.848,0.000
3.852,-0.015
3.856,-0.020
3.860,-0.020
3.864,-0.020
3.868,-0.015
3.872,0.000
3.876,-0.010
3.880,0.000
3.884,0.000
3.888,0.000
3.892,-0.015
3.896,-0.035
3.900,-0.030
3.904,-0.020
3.908,-0.010
3.912,0.000
3.916,0.000
3.920,0.010
3.924,-0.040
3.928,-0.005
3.932,0.010
3.936,-0.040
3.940,-0.025
3.944,-0.005
3.948,-0.020
3.952,-0.025
3.956,-0.020
3.960,-0.035
3.964,-0.020
3.968,-0.030
3.972,-0.020
3.976,-0.015
3.980,0.000
3.984,0.000
3.988,-0.020
3.992,-0.020
3.996,-0.030
4.000,-0.010
4.004,-0.030
4.008,-0.015
4.012,-0.020
4.016,-0.020
4.020,-0.020
4.024,-0.045
4.028,-0.020
4.032,0.000
4.036,-0.020
4.040,0.005
4.044,-0.010
4.048,-0.015
4.052,-0.015
4.056,-0.010
4.060,0.005
4.064,-0.005
4.068,-0.020
4.072,-0.025
4.076,0.005
4.080,0.005
4.084,0.015
4.088,0.005
4.092,0.005
4.096,0.005
4.100,-0.020
4.104,0.000
4.108,0.000
4.112,0.000
4.116,0.010
4.120,0.015
4.124,0.005
4.128,-0.010
4.132,0.000
4.136,-0.020
4.140,-0.005
4.144,0.000
4.148,0.000
4.152,0.005
4.156,-0.010
4.160,-0.010
4.164,0.000
4.168,-0.020
4.172,0.000
4.176,-0.030
4.180,-0.025
4.184,-0.025
4.188,-0.005
4.192,-0.030
4.196,-0.030
4.200,-0.035
4.204,-0.035
4.208,-0.035
4.212,-0.065
4.216,-0.045
4.220,-0.020
4.224,-0.030
4.228,-0.040
4.232,-0.035
4.236,-0.015
4.240,-0.010
4.244,-0.025
4.248,-0.025
4.252,-0.010
4.256,-0.020
4.260,0.000
4.264,0.010
4.268,0.025
4.272,0.015
4.276,0.035
4.280,0.025
4.284,0.035
4.288,0.050
4.292,0.025
4.296,0.070
4.300,0.105
4.304,0.155
4.308,0.255
4.312,0.305
4.316,0.265
4.320,0.200
4.324,0.025
4.328,-0.240
4.332,-0.535
4.336,-0.715
4.340,-0.745
4.344,-0.660
4.348,-0.480
4.352,-0.310
4.356,-0.180
4.360,-0.090
4.364,-0.020
4.368,-0.010
4.372,0.005
4.376,0.005
4.380,0.000
4.384,-0.005
4.388,0.000
4.392,0.005
4.396,0.025
4.400,0.015
4.404,0.015
4.408,0.020
4.412,0.015
4.416,0.005
4.420,0.030
4.424,0.020
4.428,0.025
4.432,0.035
4.436,0.025
4.440,0.025
4.444,0.015
4.448,0.040
4.452,0.030
4.456,0.035
4.460,0.030
4.464,0.035
4.468,0.050
4.472,0.045
4.476,0.075
4.480,0.035
4.484,0.055
4.488,0.050
4.492,0.055
4.496,0.030
4.500,0.040
4.504,0.050
4.508,0.045
4.512,0.055
4.516,0.035
4.520,0.055
4.524,0.060
4.528,0.045
4.532,0.050
4.536,0.040
4.540,0.030
4.544,0.050
4.548,0.040
4.552,0.015
4.556,0.025
4.560,0.035
4.564,0.000
4.568,0.025
4.572,0.025
4.576,0.020
4.580,0.040
4.584,0.035
4.588,0.020
4.592,0.025
4.596,0.025
4.600,0.035
4.604,0.020
4.608,0.025
4.612,0.020
4.616,0.000
4.620,0.005
4.624,0.000
4.628,-0.025
4.632,-0.005
4.636,-0.035
4.640,-0.015
4.644,-0.025
4.648,-0.020
4.652,-0.040
4.656,-0.035
4.660,-0.040
4.664,-0.035
4.668,-0.030
4.672,-0.025
4.676,-0.030
4.680,-0.035
4.684,-0.035
4.688,-0.050
4.692,-0.060
4.696,-0.025
4.700,-0.040
4.704,-0.045
4.708,-0.045
4.712,-0.040
4.716,-0.040
4.720,-0.025
4.724,-0.020
4.728,-0.035
4.732,-0.030
4.736,-0.020
4.740,-0.015
4.744,-0.040
4.748,-0.045
4.752,-0.040
4.756,-0.035
4.760,-0.055
4.764,-0.040
4.768,-0.050
4.772,-0.060
4.776,-0.065
4.780,-0.050
4.784,-0.070
4.788,-0.070
4.792,-0.070
4.796,-0.055
4.800,-0.060
4.804,-0.045
4.808,-0.045
4.812,-0.045
4.816,-0.050
4.820,-0.040
4.824,-0.070
4.828,-0.055
4.832,-0.055
4.836,-0.060
4.840,-0.060
4.844,-0.045
4.848,-0.045
4.852,-0.060
4.856,-0.070
4.860,-0.095
4.864,-0.085
4.868,-0.060
4.872,-0.055
4.876,-0.070
4.880,-0.040
4.884,-0.045
4.888,-0.040
4.892,-0.040
4.896,-0.065
4.900,-0.070
4.904,-0.060
4.908,-0.060
4.912,-0.080
4.916,-0.085
4.920,-0.065
4.924,-0.055
4.928,-0.075
4.932,-0.070
4.936,-0.065
4.940,-0.050
4.944,-0.070
4.948,-0.050
4.952,-0.065
4.956,-0.055
4.960,-0.070
4.964,-0.055
4.968,-0.070
4.972,-0.055
4.976,-0.060
4.980,-0.055
4.984,-0.065
4.988,-0.065
4.992,-0.060
4.996,-0.060
5.000,-0.085
5.004,-0.085
5.008,-0.085
5.012,-0.075
5.016,-0.065
5.020,-0.090
5.024,-0.095
5.028,-0.095
5.032,-0.085
5.036,-0.105
5.040,-0.095
5.044,-0.110
5.048,-0.060
5.052,-0.065
5.056,-0.045
5.060,-0.045
5.064,-0.050
5.068,-0.025
5.072,-0.035
5.076,-0.030
5.080,-0.035
5.084,-0.025
5.088,-0.025
5.092,-0.030
5.096,-0.015
5.100,0.025
5.104,0.035
5.108,0.090
5.112,0.125
5.116,0.175
5.120,0.215
5.124,0.170
5.128,0.075
5.132,-0.080
5.136,-0.290
5.140,-0.540
5.144,-0.710
5.148,-0.740
5.152,-0.675
5.156,-0.545
5.160,-0.400
5.164,-0.270
5.168,-0.175
5.172,-0.105
5.176,-0.075
5.180,-0.050
5.184,-0.060
5.188,-0.040
5.192,-0.040
5.196,-0.045
5.200,-0.050
5.204,-0.040
5.208,-0.030
5.212,-0.020
5.216,-0.030
5.220,-0.020
5.224,-0.025
5.228,-0.035
5.232,-0.030
5.236,-0.025
5.240,-0.020
5.244,-0.015
5.248,-0.020
5.252,-0.020
5.256,-0.035
5.260,-0.030
5.264,-0.010
5.268,-0.010
5.272,0.000
5.276,0.000
5.280,-0.005
5.284,-0.010
5.288,-0.030
5.292,-0.005
5.296,-0.025
5.300,-0.010
5.304,-0.005
5.308,0.000
5.312,0.010
5.316,-0.005
5.320,-0.005
5.324,-0.015
5.328,-0.025
5.332,-0.025
5.336,-0.035
5.340,-0.035
5.344,-0.020
5.348,-0.005
5.352,0.010
5.356,-0.020
5.360,-0.040
5.364,-0.015
5.368,0.000
5.372,-0.015
5.376,-0.005
5.380,0.000
5.384,-0.010
5.388,-0.020
5.392,0.000
5.396,-0.010
5.400,0.000
5.404,0.000
5.408,-0.005
5.412,0.000
5.416,0.015
5.420,-0.005
5.424,0.000
5.428,0.000
5.432,0.005
5.436,-0.010
5.440,-0.015
5.444,-0.020
5.448,-0.045
5.452,-0.050
5.456,-0.045
5.460,-0.075
5.464,-0.050
5.468,-0.050
5.472,-0.070
5.476,-0.060
5.480,-0.065
5.484,-0.075
5.488,-0.075
5.492,-0.060
5.496,-0.080
5.500,-0.060
5.504,-0.080
5.508,-0.070
5.512,-0.065
5.516,-0.065
5.520,-0.065
5.524,-0.075
5.528,-0.095
5.532,-0.055
5.536,-0.105
5.540,-0.095
5.544,-0.100
5.548,-0.090
5.552,-0.095
5.556,-0.080
5.560,-0.095
5.564,-0.095
5.568,-0.095
5.572,-0.085
5.576,-0.090
5.580,-0.090
5.584,-0.095
5.588,-0.085
5.592,-0.095
5.596,-0.105
5.600,-0.105
5.604,-0.095
5.608,-0.085
5.612,-0.080
5.616,-0.105
5.620,-0.080
5.624,-0.095
5.628,-0.105
5.632,-0.105
5.636,-0.095
5.640,-0.080
5.644,-0.115
5.648,-0.110
5.652,-0.085
5.656,-0.085
5.660,-0.095
5.664,-0.100
5.668,-0.125
5.672,-0.090
5.676,-0.110
5.680,-0.090
5.684,-0.115
5.688,-0.090
5.692,-0.095
5.696,-0.105
5.700,-0.090
5.704,-0.110
5.708,-0.125
5.712,-0.100
5.716,-0.120
5.720,-0.090
5.724,-0.110
5.728,-0.125
5.732,-0.130
5.736,-0.100
5.740,-0.105
5.744,-0.105
5.748,-0.120
5.752,-0.110
5.756,-0.115
5.760,-0.100
5.764,-0.100
5.768,-0.115
5.772,-0.105
5.776,-0.110
5.780,-0.090
5.784,-0.100
5.788,-0.105
5.792,-0.120
5.796,-0.100
5.800,-0.115
5.804,-0.095
5.808,-0.100
5.812,-0.080
5.816,-0.095
5.820,-0.105
5.824,-0.110
5.828,-0.090
5.832,-0.105
5.836,-0.140
5.840,-0.130
5.844,-0.125
5.848,-0.130
5.852,-0.105
5.856,-0.120
5.860,-0.135
5.864,-0.105
5.868,-0.090
5.872,-0.100
5.876,-0.120
5.880,-0.125
5.884,-0.145
5.888,-0.125
5.892,-0.100
5.896,-0.070
5.900,-0.095
5.904,-0.085
5.908,-0.075
5.912,-0.085
5.916,-0.070
5.920,-0.080
5.924,-0.080
5.928,-0.065
5.932,-0.070
5.936,-0.040
5.940,-0.030
5.944,-0.005
5.948,0.025
5.952,0.085
5.956,0.135
5.960,0.185
5.964,0.120
5.968,0.015
5.972,-0.140
5.976,-0.400
5.980,-0.660
5.984,-0.785
5.988,-0.805
5.992,-0.715
5.996,-0.565
6.000,-0.420
6.004,-0.310
6.008,-0.190
6.012,-0.135
6.016,-0.100
6.020,-0.110
6.024,-0.100
6.028,-0.090
6.032,-0.065
6.036,-0.080
6.040,-0.075
6.044,-0.075
6.048,-0.075
6.052,-0.080
6.056,-0.060
6.060,-0.060
6.064,-0.055
6.068,-0.060
6.072,-0.050
6.076,-0.055
6.080,-0.070
6.084,-0.055
6.088,-0.080
6.092,-0.070
6.096,-0.065
6.100,-0.045
6.104,-0.040
6.108,-0.035
6.112,-0.035
6.116,-0.025
6.120,-0.040
6.124,-0.050
6.128,-0.030
6.132,-0.020
6.136,-0.025
6.140,-0.045
6.144,-0.035
6.148,-0.035
6.152,-0.045
6.156,-0.035
6.160,-0.040
6.164,-0.030
6.168,-0.015
6.172,-0.025
6.176,-0.035
6.180,-0.035
6.184,-0.020
6.188,-0.025
6.192,-0.005
6.196,-0.025
6.200,-0.025
6.204,-0.020
6.208,-0.015
6.212,-0.020
6.216,-0.015
6.220,-0.010
6.224,0.005
6.228,0.000
6.232,0.000
6.236,0.020
6.240,-0.010
6.244,0.015
6.248,-0.005
6.252,-0.005
6.256,0.015
6.260,0.010
6.264,0.000
6.268,0.010
6.272,-0.005
6.276,-0.015
6.280,0.000
6.284,-0.020
6.288,-0.035
6.292,-0.025
6.296,-0.025
6.300,-0.040
6.304,-0.035
6.308,-0.030
6.312,-0.040
6.316,-0.060
6.320,-0.070
6.324,-0.055
6.328,-0.065
6.332,-0.070
6.336,-0.050
6.340,-0.050
6.344,-0.075
6.348,-0.025
6.352,-0.045
6.356,-0.040
